Sample_text,Category,Final Label,Female_biased,Not Female_biased
এ হচ্ছে দেশ চুর  মাদারচুদ কানকির পুলা জারজ চুরের মার ভর গলা,Political,Hateful,Harmful,Harmful
উনি রাজাকার কখন হলেন জামায়াতের আমির হওয়ার আগে এই কথা কেউ বলেননি নাটকে ও ছিনেমাতে যেবাবে চরিত্র তৈরি করা হয় এখানে ও তার প্রতি পলন দেখা যাচ্ছে,Political,Hateful,Offensive,Offensive
মন্জু চোরের পুলা পার্থ বিয়াদপ,Political,Hateful,Offensive,Offensive
তোমরা কোন দেশে থাকো কথা কথা ষড়যন্ত্র খুজো কি বাল আছে তোমার দেশে,Political,Hateful,Offensive,Offensive
সেকহাচিনা এগুলা দেখবেনা দেখবেশুদু কথা কারেকোন মিরাজ কথাকারে কোন রাজাকার খেয়ে দেয়ে কোনো কাজনাই,Political,Hateful,Offensive,Offensive
আপনারা মামা ভাগ্নে আপনারা ঠিকই আছেন দেশের জনগণের গোয়া মারা সারা,Political,Hateful,Offensive,Offensive
এমন অপ্রিয় সত্য ইতিহাস তুলে ধরার জন্য কে হয় রাজাকার নয় তো ভারত বিরোধী বা পাকিস্থানপন্থি উপাধি বহন করতে হতে পারে বলে ছিলেন বাঙ্গালীদের কেউ দাবায়া রাখ তে পারে নি পারবেনা মত অদম্য সাহসী দেরও কেউ দাবায়া রাখ তে পার বেনা ইনশাঅাল্লাহ্,Political,Hateful,Propaganda,Propaganda
মাহি বি চৌধুরী আওয়ামী লীগের দালাল,Political,Hateful,Offensive,Offensive
জামাতের এক ইউনিয়নের জা ভোট আছে তোদের বাপ বেটার সারা বাংলাদেশে সেই ভোট আছেনি,Political,Hateful,Harmful,Harmful
আগে নিজেদের চরিত্র ঠিক করে তারপর অন্যদের সমালোচনা করুন,Political,Hateful,Offensive,Offensive
ছালা পাকিস্তানীদের জন্য বাশ দিয়া দাও ভর দিয়া হাটবো তো অভাবে আছে ফহিন্নি রাজাকার ভুটিকুত্তার দল,Political,Hateful,Harmful,Harmful
বিএনপি কামালের পা চাটতে গেছে যেনো আইনের লড়াই করে খালেদা জিয়া কে বের করে,Political,Hateful,Offensive,Offensive
রাজাকারের পক্ষে নির্বাচনে দাড়ায়া আবার প্রেস্টিজ চুদাইতাছস  শালা কুকুরছানা,Political,Hateful,Harmful,Offensive
দালাল মাদারি জামাতের একটা আসনের হাফ ভোটে ও পাবে না,Political,Hateful,Offensive,Offensive
কিছু লিখলেই জিয়া পরিবার বিএনপি রাজাকার শিবির জামাত আরে ভাই এটা গনতন্ত্রদেশ সবাইকে বলার অধিকার দিয়েছে তাই আমি বলেছি  তাতে আপনাদের গাঁ জলে কেন  চোরের মন পুলিশ পুলিশ তাই না,Political,Hateful,Harmful,Offensive
অাওয়ামিলীগ অাচার খাইলেও কোন দিন শিকার করনা  এটা হলো চাপাবাজ অাওয়ামিলীগের নিতি,Political,Hateful,Propaganda,Harmful
হিলারীর সাথে জামাত শিবিরের কি সমপরক,Political,Hateful,Harmful,Offensive
মজিব একজন স্বার্থপর   ও প্রধাণমন্ত্রী হওয়ার জন্য সব করছে,Political,Hateful,Offensive,Offensive
সালা কুত্তালীগের দালাল সময়ের কন্ঠসর,Political,Hateful,Offensive,Offensive
আমি কিছু বলবো না বললেই তো আবার রাজাকার হয়ে যেতে পারি,Political,Hateful,Harmful,Offensive
যেই দলইই হোক মানে বাংলাদেশে এক আওয়ামীলীগ আর এক কুত্তালীগ ছাড়া আর আছে কে,Political,Hateful,Offensive,Offensive
আইসে আরেকজন জাহিদ মানিক  আপনার নিজের দেশে যে প্রতিনিয়ত মানুষ খুন হচ্ছে সেটা দেখেন  তুরস্কে সেনা অভ্যুত্থান কারীরা অন্যায় করেছে তার শাস্তি তাদের পেতেই হবে  যেভাবে পেয়েছে আমাদের দেশের রাজাকাররা,Political,Hateful,Violence,Violence
ম্যাশের ক্যাপটেন্সি নিয়ে যাদের চুলকানী তারা রাজাকার,Political,Hateful,Offensive,Offensive
যার গরে রাজাকারের বসবাস সেইযে কিনা বলেভন্ড লীগ,Political,Hateful,Harmful,Harmful
রোহিঙ্গাদের সঠিক নেত্রীত্ব দেওয়ার জন্য একজন নেতা দরকার যে কিনা তাদের চাওয়া পাওয়ার দাবি গুলো আন্তর্জাতিক মহলে তুলে ধরতে পারবে  সাল থেকেইতো বাংলাদেশ আশ্রয় প্রশ্রয় দিয়েছে তাতে লাভ কি হলো  বরং তাদের জীবনটাই শরনার্থী শিবির নামক আর একটা জেল খানায় বন্দি হয়ে গেল,Political,Hateful,Not Hateful,Not Hateful
হানিফ সাহেব কুত্তালীগ জয়ী হতে সেনাবাহিনীর দরকার নাই,Political,Hateful,Offensive,Offensive
এগু লো বি এন পি র বিরু দ্ধে মা হির চক্রান্ত,Political,Hateful,Propaganda,Propaganda
জিয়া একটা কুওার বাচ্চা মাদার চোদ,Political,Hateful,Sexual Harassments,Sexual Harassments
ছেটের বাল একছিট পায়র যৌগ্না ছিট ছায় ছেটের বাল,Political,Hateful,Sexual Harassments,Sexual Harassments
মাহি শুয়োরের বাচ্ছা অটিস্টিক জয়ের এজেন্ট,Political,Hateful,Harmful,Harmful
সালার পুতেরা তোদের দৌড়ায় দৌড়ায় পিঠা  সব ঠিক হয়ে যাবে,Political,Hateful,Offensive,Offensive
মাহি কি অরজিনলী বি চৌধুরীর ছেলে জন্ম নিয়ে সন্দেহ আছে,Political,Hateful,Offensive,Offensive
বিএনপি জামায়াত্যা রাজাকারের লতা সন্তানেরা বেশি লাফাইসনা সামনে আয় ঠেং বেঙ্গে হাতে ধরিয়ে দিবো,Political,Hateful,Violence,Violence
মাহি বাজেচৌধুরী ফালতু লোক মাহি,Political,Hateful,Offensive,Offensive
তুমি লিখে যা ও বোন  কত্ত রেফারেন্স লাগবে ইনবক্সে আসলে পাবে  খানকীর জারজ রাজাকার দের গুস্টি সাফ চলে চলবে  বুইড়া ইবলিস গুলা ঝুলেছে আর নব্য ইবলিশ গুলি ঝুলবে না ডাাইরেক্ট শ্যুট  ট্রিগার ভরবো পাছায় চাপ দিবা মাথা ছিটকে পড়বে কুত্তাদের ভুরিভোজ এর আয়জোন রেডি হচ্চে  ভাবনা বা ভয়ের কিছুই নাই বোন,Political,Hateful,Violence,Violence
এত দিন রাজাকার ছিল না আমির হইছে এখন জোর করে রাজাকার বানাতে হবে,Political,Hateful,Harmful,Harmful
জনগণের টাকা কে দিবে  এই শয়তানকে ছাড় দিলে দেশে আইন বলতে কিছু থাকবে না  হাজার হাজার কোটি টাকা লুটপাট করেছে যারা তাদের কেন শাস্তি দেওয়া হবে না  বিদেশে হাজার হাজার কোটি টাকা পাঠিয়ে দিয়েছে এদের কেন শাস্তি হবে না  দেশের অর্থনীতিকে ধ্বংস করেছে জনগণকে মেরেছে  এগুলো রাজাকার থেকেও খারাপ,Political,Hateful,Harmful,Harmful
এটাই হলো বাংলাদেশ পোশা কুকুর রাজাকার থাকবে ভাইরে,Political,Hateful,Harmful,Harmful
আমি দেখেছি নামাজ না পরলে ছাত্র শিবির থেকে বাদ দেয়া হয় রোজা না রাখলে শিবির থেকে বাদ দেয়া হয় কুরআন হাদিস পাঠ না করলে বাদ দেওয়া হয় ইভটিজিং করলে বাদ দেওয়া হয় প্রেম করলে কয়েকমাসের জন্য ফোন বড়ভাইরা নিয়ে যায় শাসন করার জন্য আজ পর্যনত্ম আমি দেখি নাই কোন শিবির করা ছেলে কোন মেয়েকে ডিসটার্ব করছে আমি দেখি নাই কোন চাদাবাজঁ শিবির করছে দেখি নাই কোন টেন্ডারবাজি করছে তারপরও যত দোষ ননদো ঘোষ এদেশে গুনির সমাদর নেই তাই গুনি এদেশে জন্ম নিয়েও লাভ নেই সবচেয়ে বড়কথা হচ্ছে সমাজপতিরা নিজেদের রক্ষা কর,Political,Hateful,Harmful,Harmful
তাহলে শিবির ই প্রথম বাংলাদেশের পক্ষ হয়ে মায়ানমার এর মুসলমান হত্যার প্রতিবাদে রাজ পথে নামল বাংলাদেশের আর মুসলিমরা কোথায়     কথায় না বড় হয়ে কাজে বড় হোন প্লিজ,Political,Hateful,Propaganda,Propaganda
রাজাকারের সন্তানরা এটাই প্রমান যে আল্লা পাখ তাকে বাঁচিয়ে রাখবেন ইনশা আল্লাহ্র,Political,Hateful,Harmful,Propaganda
কুত্তার বাচ্চারা কুত্তালীগের দালালরা বলে দেশে না কী উন্নয়নের জুয়ার বইতেছে এগুলার নাম কি উন্নয়ন,Political,Hateful,Harmful,Harmful
প্রধানমন্ত্রী সাহেবা ছাত্রলীগ বলতে লজ্জা লাগে না শিবির বা ছাত্রদলের উপর চাপানো চেষ্টা চলবে,Political,Hateful,Harmful,Offensive
রাজাকারদের মন্ত্রী বানানোর দায়ে তার আরও কঠিন বিচার বাকি আছে,Political,Hateful,Harmful,Harmful
এই হবে গদফাদার সন্ত্রাসি ক্রিমিনাল যার কথা আর বডিলেংগুয়েজ দেখলে বুঝা যাবে ভবিষতে কত বড় ক্রিমিনাল হবে,Political,Hateful,Violence,Violence
অত্যাচারের সীমানা ছাড়িয়ে গেছে আওয়ামীলীগ পতন হতেই হবে উপায় নাই,Political,Hateful,Propaganda,Propaganda
শালা শুয়োরের বাচ্চার অবস্থা দেখ  খানকির পুত জারজ সন্তান  তর মা ধর্ষিতা ও মূর্খ তুই ও মূর্খ বেয়াদবের বাচ্চা বেয়াদব,Political,Hateful,Harmful,Harmful
তোর মা পাকিস্তানের সেনাবাহিনীর সঙ্গে বসবাস করত শেখ মুজিবর তোর মাকে তোর বাপের হাতে ফিরে দিয়েছে এটা কি তোমার জানার কথা নয়,Political,Hateful,Harmful,Harmful
রাজাকার না হলে ও রাজাকার বানিয়ে ফেলবে দালাল মিডিয়া,Political,Hateful,Harmful,Harmful
যে সব রাজাকারের বাচ্চারা এই লাইভ যোগ দিয়ে আজে বাজে কমেন্ট করছে সব গুলু কে করা হবে কর,Political,Hateful,Harmful,Harmful
পাকিস্তান ঠিক কথাই বলেছে জামায়াতের পিছনে বছর যে টাকা খরচ করেছে তাতে পেতেই পারে তবে সে টাকা বাংলাদেশের জনগন দিবে না জামায়াত ও বি এন পির কিছু রাজাকার তারা দিবে,Political,Hateful,Harmful,Harmful
দুই জাতীয় বেঈমানকে বের করে দেয়ার পর চুলকানী শুরু হয়েছে,Political,Hateful,Harmful,Offensive
রাজাকার মুক্ত গোপালগঞ্জ দেখতে চাই,Political,Hateful,Not Hateful,Not Hateful
যতদিন পদ্মা মেঘনা যমুনা রবে বহমান তোমার হাতেই এই বাংলা গোটাজাতী দেখতে চায় তারেক জিয়া রহমান,Political,Hateful,Not Hateful,Propaganda
সালে যে বাবে পাকিস্তান রাজাকার বাহীনি জনগণ উপরে হামলে পড়েছিল,Political,Hateful,Violence,Violence
কথা হইল গিয়া দেশের অলিতে গলিতে চিপায় চুপায় মাঠে ঘাটে খালে বিলে রান্নাঘরে টয়লেটে উদ্যান ভূমি চরণ ভূমি তে পইড়া রইছে হাজারো এয়ারটেল সিম  কারণ একটাই নেটওয়ার্ক এর বালছাল অবস্থা ফাও ফাও টাকা কাটনের ধান্দা  আর সেই পরিত্যক্ত সিম গুলান রে দেশের মাটি থেকে উৎখাত করার জন্য বিশাল পদক্ষেপ নিয়েছে গরু বাহিনী  সেই হাজার সাল আগে থেকে  তাই তারা মাঠের মধ্যে ঘাসের চিপায় এয়ারটেল সিম খুজে  টা পাইলে ঘাস শুদ্ধা মুখে পুইড়া নেয়  এদেশে বাঁচবে না কোজ রাজাকার থুক্কু এয়ারটেল সিম ফাক,Political,Hateful,Offensive,Harmful
এই জোট চাইনিজ মালের মতো যেকোনো সময় রং চলে যেতে পারে,Political,Hateful,Offensive,Offensive
এর হলো রাজাকার আল বদর বাহিনী মুখের লাগাম নাই,Political,Hateful,Harmful,Violence
এই কাংকির ছেলে রাজাকার সবাই তো কুত্তালীগ করে এই কথা তুই জানিস না,Political,Hateful,Harmful,Harmful
বিশ্বজিৎ এর পর এবার খাদিজা  হাসিনা নিজেই একজন সন্ত্রাসীর মদদ দাতা নিজের আচলের তলে সন্ত্রাসী জন্ম দেয়  আর দেশে বিদেশে নাটক করে বেড়ায় সন্ত্রাসীদের জায়গা বাংলার মাটিতে হবেনা  হাসিনার কুত্তালীগ এর সন্ত্রাসীরা এভাবেই দেশে সন্ত্রাসী কার্যক্রম চালায়  অথচ হলুদ কুত্তা মিডিয়া এই নিউজ সবার সামনে তুলে ধরেনা  এই কাজ ছাত্রলীগ না করে যদি ছাত্রদল কিংবা ছাত্রশিবির করত তাহলে মিডিয়া নিজেই তদন্তে নেমে পরত  এটা বাংলাদেশ এদেশের মানুষ বোকা বলে হাসিনা ও তার সন্ত্রাসী দল আওয়ামীলীগ একের পর এক সন্ত্রাসী কর্ম করে পার পেয়ে,Political,Hateful,Harmful,Harmful
একটা নাবালোক কে জামাতের চেয়ারে বসালেও সে রাজাকার   হি হি হি ভারপ্রাপ্ত দায়িত্ব পালন করলেন তিনি ছয় বছর কই তখন তো রাজাকার াহলো না,Political,Hateful,Harmful,Harmful
শেখ হাসিনাকে জুতা মারবে জনগন,Political,Hateful,Violence,Violence
শালা মাদার ছুদ তুই একটা জারজ,Political,Hateful,Harmful,Harmful
তুর মুখে জুতা রাজাকারের বাচ্চা,Political,Hateful,Offensive,Offensive
বাংলাদেশি জঙ্গি জামাতি শুউরেরা যে কারনে পাকিস্তান কে সার্পোট করছে এদের জন্মটাই ত এ পাকি সেনা দের বীর্যে  এদের কুমারী আম্মিদের এ দের আকাম কুকামের ফসল হল এরা বাংলার রাজাকারদের জাতীয় পেশাই ছিল পাকিদের ডান্ডায় তেল মালিশ করা  তাই রাজাকারেরা তাদের স্ত্রীদের পাকি সেনা ছাউনিতে শুতে পাঠাত  তাদের গর্ভে জন্মানোগুলিই এখানে ভেউভেঈ করছে পাকিরা বাংলার মুসলিমদের মুর্খ ভাবত তাই তাদের আম্মি চাচীদের ভোদায় র্বীর্য ঢেলে তাদের খাঁটি মুসলিম করার কার্যসিদ্ধি করা হয় পাকিরা স্বভাবে জঙ্গি জাতি  ত জঙ্,Political,Hateful,Harmful,Harmful
কুত্তা লীগের পতন চাই,Political,Hateful,Violence,Violence
কথা হইল গিয়া দেশের অলিতে গলিতে চিপায় চুপায় মাঠে ঘাটে খালে বিলে রান্নাঘরে টয়লেটে উদ্যান ভূমি চরণ ভূমি তে পইড়া রইছে হাজারো এয়ারটেল সিম  কারণ একটাই নেটওয়ার্ক এর বালছাল অবস্থা ফাও ফাও টাকা কাটনের ধান্দা  আর সেই পরিত্যক্ত সিম গুলান রে দেশের মাটি থেকে উৎখাত করার জন্য বিশাল পদক্ষেপ নিয়েছে গরু বাহিনী  সেই হাজার সাল আগে থেকে  তাই তারা মাঠের মধ্যে ঘাসের চিপায় এয়ারটেল সিম খুজে  টা পাইলে ঘাস শুদ্ধা মুখে পুইড়া নেয়  এদেশে বাঁচবে না কোজ রাজাকার থুক্কু এয়ারটেল সিম ফাক,Political,Hateful,Harmful,Harmful
পার্থ্য একটা বেইশ্যা মাগীর পোলা,Political,Hateful,Sexual Harassments,Sexual Harassments
পৃথিবীর মাঝে সবচেয়ে অভদ্র আর জানয়ার বলতে একটা দেশই রয়েছে তার নাম পাকিস্তান আর বাংগালী এক জানয়ার কমেন্টে লিখেছে টাকা ফেরত দিতে এইহল আমাদের বাংলাদেশ আর রাজাকার তবে আমার মতে যারা পাকিদের সুরে গানগায় তাদের পাকিস্তান চলে যাওয়া উচিত আমরা বিরেরজাতি হারতে শিখিনী বিজয়ী হয়েছি সেটাও যানা আছে তাদের সেই সাহস নেই টাকা চাওয়ার কুত্তা শুধূ ঘৈও ঘৈও ই করতে যানে আর কুত্তাকে কিভাবে ঔষদ দিতে হয় ভাঙালিরা যানে,Political,Hateful,Harmful,Harmful
ব্যাপারটা এমনি পালটিয় যাবে তা আগেই ভেবেছি  এখন বলা হবে সে শিবির নয় বিএনপি,Political,Hateful,Propaganda,Propaganda
সরকার এর সাথে আতাত করে ঐক্য নিয়ে চক্রান্ত তো আপনারা বাপ বেটাই করছেন মি: মাহি,Political,Hateful,Offensive,Offensive
আওমলীগ না কি হিনদদে পোজা করে শিবির বিএনপি বলে এখন দেখ আওমলীগ খাটি মসলীম আর সব রাজাকারের দল,Political,Hateful,Harmful,Harmful
কুত্তার বাচ্চা কুত্তালীগের বহু দালালদের শায়েস্তা করছি শুধু তুই একটু কুত্তা বাকি তোকে মাগুর মাছের খাদ্য বানিয়ে পুকুরে ছেড়ে দেব,Political,Hateful,Violence,Violence
আরে আমাকেও রাজাকার বলে কিন্তু আমার শুনতে খুবই ভালো লাগে কারন আমি জানি বর্তমান সব রাজাকারই ভালো ভদ্র ধার্মিক শিক্ষিত হয় তাই নিজেকে গর্বিত মনে করি আমার মতে সবারই এই রকম রাজাকার হওয়া উচিত,Political,Hateful,Propaganda,Propaganda
এরা কাজ করতে পারবে না  নির্বাচন করতে পারবে না,Political,Hateful,Harmful,Harmful
বোকা চোদা আওয়ামীলীগ শিখিত নয় বি এন পি জাতির কাছে শিক্ষিত,Political,Hateful,Offensive,Harmful
সময় একদিন আসবে অপেক্ষায় আছে পুরো জাতি  বাংলার জমীনে একদিন সত্যিকারের রাজাকারদের বিচার হবে   তাদের না পেলে যারা তাদের উত্তরসূরি থাকবে তাদেরকে বিচার করা হবে,Political,Hateful,Violence,Violence
রাজাকাররা সবসময় রাজাকার থাকে এই পাকিস্তান কখনও বাংলাদেশের ভাল চায় না,Political,Hateful,Propaganda,Propaganda
কুত্তার বাচ্চা তোর মুখের ভাষা ঠিক কর   তারেক কি বলবে কি বুঝবে   তুই শালা বাটপার,Political,Hateful,Offensive,Offensive
পার্থ সাহেবের সাথে কথা বলার মতো কুত্তালীগে কেও নাই,Political,Hateful,Offensive,Offensive
চাগল দিয়ে যেমন হালচাষ হয় না এদেরকে দিয়ে কখনোও দেশ চলবেনা,Political,Hateful,Harmful,Offensive
তারুন্যের অহংকার আগামীর রাষট্র নায়ক তারেক জিয়ার নির্দেশ মোতাবেক কাজ করতে হবে তাহলে সফল,Political,Hateful,Propaganda,Propaganda
সম্প্রতি জামায়াতের আমীর জনাব মকবুল আহমাদ দলের আমীর নির্বাচিত হওয়ার পর তারা রাতারাতি তাঁকে রাজাকার বানিয়ে ছাড়ছেন নির্লজ্জ বানোয়াট কাল্পনিক গাঁজাখুরি গল্পবাজী শুরু করেছেন,Political,Hateful,Offensive,Offensive
হাছিনা জামাতের আমির হলে সে ও রাজাকার হতো,Political,Hateful,Harmful,Offensive
মকবুল কেন এই যাবৎ যত জামায়াত নেতার ফাসি হয়েছে তারা কেউ রাজাকার বা কোন অপরাধি ছিলনা দোষ একটাই কোরআনের শাসন কায়েমের কাজ করছিল ইতিহাসে এরা কিনতু অমর অমলান,Political,Hateful,Propaganda,Propaganda
মাহী তুই মাগীর ছেলে জারজ,Political,Hateful,Harmful,Harmful
মায়ানমারে মুসলিম হত্যার প্রতিবাদে ইসলামী ছাত্রশিবিরের প্রতিবাদ মিছিলে পুলিশের হামলা আর গ্রেপ্তার কিসের ঈঙ্গিত বহন করে,Political,Hateful,Violence,Violence
তুমি হাসিনা জঙ্গিবাদ উগ্রবাদ রাজাকার এই সব ডায়ালগ মাইরা আর কতদিন খাইবা জনগনের চাকরি নাই ভিসা নাই তবে খাইতে পারবা  কারন জনগন সব হিজরা হয়ে গেছে,Political,Hateful,Harmful,Harmful
মান্নার ফাঁসানোর মতো কি আছে এখানে  বলদার বলদা,Political,Hateful,Offensive,Offensive
পাকিস্তানের শহিদ হলে ভারতের মালু কুত্তা কে মারে পাকিস্তান বাংলাদেশের বাঙালি কে শহিদ করলেও রাজাকার বাকশাল সরকার প্রতিবাদ টুকু করার সাহশ পায়না,Political,Hateful,Violence,Violence
আইনের আওতায় নেয়াহয়না কেনো আমরা রাজাকার মুক্ত সোনার বাংলা দেখতে চাই,Political,Hateful,Propaganda,Propaganda
হাসিনার পতন চাই সৌর হাসিনার কুত্তালীগ বাংলার মাঠিতে আমরা আর চাই না,Political,Hateful,Harmful,Harmful
সাঈদীর মত রাজাকার হতে পারলেও জীবনটা ধন্য হয়ে যেত,Political,Hateful,Harmful,Harmful
খালেদা জিয়াকে জেলে আটকে রাখবেন  আর আপনি নির্বাচন করবেন  এই নির্বাচন হবে না  মানুষ মেনে নেবে না,Political,Hateful,Harmful,Propaganda
আমরা এমন এক জায়গাতে আছি মানবতার কথা চিন্তা করলে ঠাই দেওয়া উচিৎ কিন্তু দেশ হিসাবে এমনিতেই অনেক মানুষের চাপে আছি আমরা আজ ঠাই দিলে ত কাল ওরা না গিয়ে বসত বাড়ী তৈরি করে থাকা শুরু করবে কত জন কে আর এই সুযোগ করে দিবে সরকার তার চেয়ে ভাল বিবিসি বাংলার উচিৎ এই রোহিঙ্গাদের চরম অবস্থা গুলা বিশ্ব মিডিয়ার কাছে তুলে ধরে মিয়ানমারকে চরম চাপের মুখে পেলে তাদের ভাল ভাবে ওখানেই থাকার ব্যবস্থা করা আরএকটা জিনিস মাথায় কাজকরেনা  কেন তুরস্ক পাকিস্তান কেন আজকে মুখ বন্ধ করে আছে বাংলাদেশে রাজাকারদের ফাশি দিলে তার খ,Political,Hateful,Harmful,Harmful
মাদারিচোদ রাজাকারের বাচচা তাজুইল্যাতু তো পাকিসতানি চোদা নয়তো অন্যায় কে ন্যায় বইলতিনা শুওরের বাচচা,Political,Hateful,Harmful,Harmful
আমরা এমন এক জায়গাতে আছি মানবতার কথা চিন্তা করলে ঠাই দেওয়া উচিৎ কিন্তু দেশ হিসাবে এমনিতেই অনেক মানুষের চাপে আছি আমরা আজ ঠাই দিলে ত কাল ওরা না গিয়ে বসত বাড়ী তৈরি করে থাকা শুরু করবে কত জন কে আর এই সুযোগ করে দিবে সরকার তার চেয়ে ভাল বিবিসি বাংলার উচিৎ এই রোহিঙ্গাদের চরম অবস্থা গুলা বিশ্ব মিডিয়ার কাছে তুলে ধরে মিয়ানমারকে চরম চাপের মুখে পেলে তাদের ভাল ভাবে ওখানেই থাকার ব্যবস্থা করা আরএকটা জিনিস মাথায় কাজকরেনা  কেন তুরস্ক পাকিস্তান কেন আজকে মুখ বন্ধ করে আছে বাংলাদেশে রাজাকারদের ফাশি দিলে তার খ,Political,Hateful,Harmful,Harmful
জাতীয় ঐক্য প্রক্রিয়া থেকে ছিটকে পড়ে মাহি'র চুলকানী শুরু হয়ে গেছে,Political,Hateful,Offensive,Offensive
মাহি যে একটা বড় মাপের টাউট তা তার ক্ষিপ্ত ভাষা থেকেই বুঝা যায়,Political,Hateful,Offensive,Offensive
বাংলাদেশ এর পবিত্র ইসলাম ও মুসলমান দের আর কত কলুষিত করবি  সালে তোদের বাপ দাদা রা পশ্চিম পাকিস্তানের রাজাকার ছিল আর নির্বিচারে বাংলাদেশের মানুষ হত্যা করেছে আর এখন তোরা জঙ্গি হয়ে বাংলাদেশ এর মানুষ মারছিস,Political,Hateful,Violence,Violence
চোরের বাচ্চা চোর ব্যাটার পুত হলে বাংলাদেশে আইসা বাসন দে,Political,Hateful,Harmful,Offensive
তাহলে মনে হয় জামাত শিবিরের লোক    এ সব কথা বলে বলে আজ দেশের এ অবস্থা,Political,Hateful,Propaganda,Propaganda
ছালা পাকিস্তানীদের জন্য বাশ দিয়া দাও ভর দিয়া হাটবো তো অভাবে আছে ফহিন্নি রাজাকার ভুটিকুত্তার দল,Political,Hateful,Harmful,Harmful
সঠিক তথ্য টা আবার কেমন  একটু বলিবেন    স্যার স্যার আম্বুলীগের নেতা একটা মানুষ কে খুন করেছে চুপ কর ওসির বাচ্চা রিপট সেই ওয়াডের বি এন পি অথাবা জামাত শিবিরের নামে তাহলে খুন হয়েছে একটা টাকা পাবো চারো দিগ থেকে এগুলোই সঠিক তথ্যা আপনাদের জনগণ এখন আর কেউ অবুঝ নাই,Political,Hateful,Violence,Violence
আসলে জামায়াতের চেয়ারটাই রাজাকার আমীর নাবালক সাবালক এটা কোন ফ্যাক্টর না,Political,Hateful,Offensive,Offensive
প্রধান উপদেষ্টা প্রফেসর মুহাম্মদ ইউনূস ও মালয়েশিয়ার প্রধানমন্ত্রী আনোয়ার ইব্রাহিমের মধ্যে দ্বিপাক্ষিক বৈঠক।,Political,Not Hateful,Not Hateful,Not Hateful
মেজর জেনারেল জিয়াউল আহসানকে চাকুরি থেকে অব্যাহতি দেয়াসহ সেনাবাহিনীর কয়েকটি পদে রদবদল,Political,Not Hateful,Not Hateful,Not Hateful
নোবেল বিজয়ী ড. ইউনূস অন্তর্বর্তীকালীন সরকারের প্রধান,Political,Not Hateful,Not Hateful,Not Hateful
দ্বাদশ সংসদ বিলুপ্ত ঘোষণা; বিএনপি চেয়ারপার্সন খালেদা জিয়ার মুক্তি,Political,Not Hateful,Not Hateful,Not Hateful
"ভারতের কেরালায় ভূমিধসে নিহত ৬৩, আহত বহু মানুষ",Political,Not Hateful,Not Hateful,Not Hateful
যুক্তরাষ্ট্রের প্রেসিডেন্ট নির্বাচনে ডোনাল্ড ট্রাম্পকে রিপাবলিকান দলের প্রার্থী ঘোষণা,Political,Not Hateful,Not Hateful,Not Hateful
রোহিঙ্গাদের নিরাপদে ফিরিয়ে নিতে মিয়ানমারের প্রতি রাষ্ট্রপতির আহ্বান,Political,Not Hateful,Not Hateful,Not Hateful
সংসদে ২০২৪-২৫ অর্থবছরের বাজেট পাস,Political,Not Hateful,Not Hateful,Not Hateful
এইচএসসি ও সমমানের পরীক্ষা শুরু। অংশ নিচ্ছে সাড়ে ১৪ লাখ শিক্ষার্থী,Political,Not Hateful,Not Hateful,Not Hateful
সমাজের সুবিধাবঞ্চিত মানুষের পাশে দাঁড়াতে দেশের বিত্তবানদের প্রতি রাষ্ট্রপতি মোঃ সাহাবুদ্দিনের আহবান,Political,Not Hateful,Not Hateful,Not Hateful
ইসরায়েলের যুদ্ধকালীন মন্ত্রিসভা থেকে বেনি গানৎসের পদত্যাগ,Political,Not Hateful,Not Hateful,Not Hateful
ঐতিহাসিক ছয় দফা দিবস আগামীকাল,Political,Not Hateful,Not Hateful,Not Hateful
নতুন প্রজন্মকে সুনাগরিক হিসাবে গড়ে তুলতে কাজ করুন: স্কাউট নেতৃবৃন্দের প্রতি রাষ্ট্রপতি,Political,Not Hateful,Not Hateful,Not Hateful
ঈদ যাত্রায় ট্রেনের অগ্রিম টিকিট বিক্রি শুরু।এবারও শতভাগ টিকিট অনলাইনে বিক্রি করা হচ্ছে,Political,Not Hateful,Not Hateful,Not Hateful
চলতি বছরের শেষে হযরত শাহজালাল আন্তর্জাতিক বিমানবন্দরের তৃতীয় টার্মিনাল চালু হবে,Political,Not Hateful,Not Hateful,Not Hateful
দুই দিনের সফরে ঢাকায় অস্ট্রেলিয়ার পররাষ্ট্রমন্ত্রী পেনি ওং,Political,Not Hateful,Not Hateful,Not Hateful
দ্বাদশ জাতীয় সংসদের বাজেট অধিবেশন ৫ জুন,Political,Not Hateful,Not Hateful,Not Hateful
ইরানের প্রেসিডেন্টের মৃত্যুতে বৃহস্পতিবার বাংলাদেশে রাষ্ট্রীয় শোক পালন করা হবে,Political,Not Hateful,Not Hateful,Not Hateful
২ লাখ ৬৫ হাজার কোটি টাকার এডিপি অনুমোদন,Political,Not Hateful,Not Hateful,Not Hateful
বৈশ্বিক প্রতিষ্ঠানগুলোকে রাজনীতিমুক্ত রাখতে শি জিন পিং ও পুতিনের আহ্বান,Political,Not Hateful,Not Hateful,Not Hateful
তিন দিনের সফরে ঢাকায় মার্কিন সহকারী পররাষ্ট্রমন্ত্রী ডোনাল্ড লু,Political,Not Hateful,Not Hateful,Not Hateful
